true_utility,false_utility,complexity
3.341,4.621,0.6666666666666666
3.326,3.326,0.831
3.221,3.221,0.6426666666666667
3.192,3.192,0.6346666666666667
3.386,3.501,0.768
2.37,2.37,0.6373333333333333
0.861,8.93,0.6533333333333333
3.948,3.968,0.6
2.498,3.256,0.864
2.649,2.649,0.5733333333333334
2.325,2.325,0.759
2.022,3.866,0.6293333333333333
4.023,4.023,0.765
1.383,3.519,0.6266666666666667
3.449,3.449,0.6426666666666667
2.576,2.844,0.624
3.346,3.346,0.768
2.849,2.849,0.6586666666666666
4.251,4.259,0.608
2.947,3.119,0.6666666666666666
3.417,3.417,0.6693333333333333
2.618,2.618,0.6186666666666667
3.625,3.625,0.656
3.445,3.445,0.84
3.767,3.832,0.765
2.022,2.347,0.768
3.031,3.545,0.608
3.036,3.036,0.6506666666666666
3.452,3.482,0.664
3.604,3.604,0.786
3.493,3.493,0.798
2.446,2.446,0.6106666666666667
3.835,3.835,0.6266666666666667
3.442,3.442,0.873
3.048,3.048,0.6453333333333333
2.217,2.217,0.804
2.568,3.208,0.846
3.467,4.068,0.828
2.843,2.843,0.888
1.102,8.719,0.6426666666666667
3.103,3.103,0.6693333333333333
3.07,3.07,0.6426666666666667
2.391,3.768,0.5733333333333334
2.656,2.999,0.632
2.505,4.538,0.672
4.636,4.866,0.906
3.088,3.088,0.624
3.562,6.85,0.912
2.72,2.72,0.6266666666666667
3.902,3.911,0.795
2.853,2.853,0.6506666666666666
4.825,4.825,0.909
2.887,2.971,0.777
4.304,4.304,0.822
1.972,2.665,0.6533333333333333
2.634,2.718,0.664
2.88,2.88,0.87
3.845,3.845,0.846
3.697,3.697,0.759
2.858,3.048,0.6506666666666666
3.046,4.721,0.828
3.012,3.406,0.792
3.43,3.43,0.6506666666666666
3.216,3.24,0.834
2.261,3.762,0.807
3.167,3.167,0.6346666666666667
2.755,2.755,0.6533333333333333
3.212,3.232,0.762
2.831,2.831,0.6133333333333333
3.514,3.86,0.768
1.767,3.373,0.656
2.94,2.95,0.6346666666666667
3.378,4.939,0.765
1.863,6.244,0.656
3.489,3.552,0.759
3.426,3.426,0.6586666666666666
2.59,4.475,0.768
3.116,3.282,0.873
2.587,2.587,0.632
2.316,2.34,0.6506666666666666
3.859,4.661,0.6586666666666666
3.134,4.077,0.834
3.915,3.967,0.774
2.969,3.05,0.6426666666666667
4.606,4.606,0.6533333333333333
1.836,5.56,0.6613333333333333
3.318,3.318,0.768
4.005,4.321,0.834
3.452,5.061,0.891
3.536,3.536,0.6213333333333333
1.586,8.02,0.807
3.692,3.842,0.801
2.711,4.229,0.834
1.978,2.033,0.6533333333333333
4.007,5.296,0.909
2.056,3.627,0.771
1.506,9.054,0.789
2.65,2.813,0.843
3.378,5.106,0.78
1.913,8.776,0.801
3.763,3.763,0.84
3.359,4.24,0.915
3.671,3.692,0.777
2.509,2.509,0.5733333333333334
2.529,2.947,0.6106666666666667
3.957,4.82,0.798
0.619,9.004,0.762
3.521,3.684,0.84
3.489,3.489,0.6186666666666667
3.53,5.043,0.831
3.205,3.205,0.81
2.209,2.219,0.5893333333333334
2.381,2.587,0.6426666666666667
0.555,7.948,0.777
0.41,9.878,0.6133333333333333
3.145,3.719,0.789
4.234,4.254,0.813
2.281,4.09,0.759
3.552,3.552,0.664
2.728,2.728,0.5946666666666667
2.796,2.796,0.616
2.045,2.07,0.6373333333333333
3.183,3.331,0.759
3.912,3.962,0.783
3.756,3.756,0.828
3.778,3.848,0.774
3.861,4.119,0.795
4.139,4.139,0.6693333333333333
2.654,3.632,0.777
2.497,5.717,0.777
1.521,6.948,0.783
3.296,5.225,0.864
2.983,3.275,0.813
4.642,5.931,0.885
3.336,3.336,0.768
2.127,6.218,0.825
3.589,3.589,0.819
2.701,2.813,0.786
2.286,5.08,0.789
3.118,5.473,0.819
2.727,2.727,0.632
3.47,3.605,0.858
3.436,3.436,0.813
2.987,3.945,0.774
3.622,3.622,0.608
2.335,2.335,0.6293333333333333
2.913,3.246,0.873
2.175,2.175,0.6293333333333333
3.177,5.0,0.921
3.198,3.198,0.632
2.638,5.681,0.656
2.52,5.708,0.879
2.774,2.774,0.64
1.324,8.968,0.774
1.888,2.341,0.6133333333333333
3.115,3.115,0.762
4.059,4.088,0.861
3.103,3.522,0.777
2.273,2.674,0.664
3.022,3.069,0.822
3.644,3.644,0.858
2.974,4.364,0.6
2.197,2.197,0.608
3.378,3.378,0.6026666666666667
3.78,4.019,0.813
2.728,2.728,0.6533333333333333
2.627,2.627,0.786
1.893,4.832,0.798
3.043,3.36,0.855
2.877,6.154,0.813
3.501,3.509,0.6373333333333333
3.87,4.147,0.84
2.702,2.702,0.852
2.866,2.866,0.771
2.674,2.674,0.656
2.806,2.806,0.672
3.638,3.671,0.6346666666666667
2.825,2.825,0.6186666666666667
2.607,2.672,0.834
2.573,2.573,0.759
4.537,4.828,0.768
3.758,4.033,0.834
3.545,3.639,0.783
1.272,9.022,0.759
3.042,5.498,0.664
2.59,2.59,0.837
3.389,3.389,0.882
2.632,2.632,0.6266666666666667
2.416,2.505,0.858
1.846,2.587,0.81
4.814,4.882,0.616
3.27,3.297,0.768
2.761,2.761,0.6586666666666666
3.042,3.042,0.837
2.796,2.823,0.6613333333333333
2.596,2.596,0.6026666666666667
2.837,2.837,0.786
2.989,2.989,0.831
3.598,3.608,0.78
2.834,2.834,0.771
1.318,7.062,0.6506666666666666
3.236,3.336,0.78
4.03,4.775,0.6666666666666666
3.454,3.454,0.762
2.904,3.642,0.5973333333333334
3.007,3.882,0.831
0.531,11.545,0.648
1.455,2.315,0.6586666666666666
3.221,3.221,0.801
3.037,3.665,0.909
1.833,4.676,0.584
1.759,5.035,0.6026666666666667
2.016,4.575,0.6373333333333333
4.016,4.046,0.6426666666666667
2.876,2.888,0.765
1.675,2.396,0.762
3.26,5.432,0.804
2.66,2.66,0.6453333333333333
3.462,3.462,0.768
2.678,2.678,0.795
3.945,4.167,0.855
4.343,4.343,0.5946666666666667
3.896,3.896,0.795
2.228,2.305,0.6506666666666666
3.845,3.953,0.792
2.559,2.6,0.6133333333333333
1.664,7.153,0.825
3.558,3.912,0.798
2.989,4.445,0.84
3.28,3.301,0.819
2.64,3.284,0.849
4.541,4.541,0.64
2.844,5.733,0.825
2.82,2.82,0.6373333333333333
2.581,4.516,0.5706666666666667
3.257,3.257,0.858
2.893,3.065,0.6373333333333333
2.211,2.211,0.5973333333333334
3.403,5.129,0.6506666666666666
2.309,2.999,0.656
3.124,3.124,0.798
4.42,4.448,0.783
4.4,4.686,0.897
3.637,4.475,0.87
3.463,3.525,0.774
3.147,3.147,0.6453333333333333
3.148,4.779,0.849
4.61,4.61,0.807
2.962,3.006,0.6213333333333333
1.899,2.037,0.664
3.549,3.549,0.6213333333333333
3.7,3.7,0.879
2.071,5.772,0.828
3.379,3.379,0.783
3.215,3.215,0.846
4.105,4.277,0.825
3.015,3.145,0.765
3.257,3.257,0.624
3.01,3.237,0.81
2.45,2.523,0.5866666666666667
0.78,9.813,0.774
1.879,4.56,0.822
3.277,3.291,0.64
1.881,1.881,0.6426666666666667
3.223,3.223,0.6026666666666667
2.977,2.977,0.786
2.448,5.665,0.6213333333333333
2.936,2.936,0.822
1.058,9.502,0.762
2.91,2.91,0.6426666666666667
3.522,3.522,0.861
2.713,2.713,0.6693333333333333
4.589,5.004,0.813
2.694,2.694,0.6106666666666667
3.63,3.63,0.81
3.629,4.728,0.632
3.554,3.554,0.6026666666666667
3.378,4.888,0.759
3.078,3.29,0.801
2.78,3.168,0.813
1.803,5.641,0.786
3.513,3.513,0.828
2.478,2.529,0.6293333333333333
0.363,11.845,0.762
1.083,9.882,0.786
3.663,3.685,0.78
2.858,2.858,0.795
2.739,2.739,0.64
2.745,2.745,0.664
2.913,2.913,0.783
3.248,3.416,0.807
1.128,10.135,0.6373333333333333
2.399,7.174,0.804
3.059,3.059,0.807
3.835,4.28,0.915
2.439,2.891,0.6666666666666666
2.338,2.553,0.6586666666666666
2.862,2.902,0.834
3.883,3.883,0.672
2.679,3.07,0.6346666666666667
3.388,3.388,0.837
3.664,3.939,0.64
2.56,2.56,0.6373333333333333
3.682,3.682,0.771
2.686,2.861,0.771
2.999,2.999,0.6533333333333333
3.542,4.002,0.759
2.781,3.507,0.861
2.217,4.173,0.774
2.874,3.106,0.6693333333333333
1.229,2.883,0.768
2.886,3.248,0.831
4.254,4.254,0.6106666666666667
2.537,2.569,0.6213333333333333
2.504,2.67,0.6186666666666667
3.148,3.165,0.774
2.913,2.913,0.6266666666666667
3.476,3.495,0.825
2.173,4.68,0.822
2.256,3.629,0.6586666666666666
2.27,5.617,0.813
2.174,2.174,0.828
2.068,7.242,0.807
2.934,2.934,0.84
3.281,3.709,0.819
3.028,3.319,0.762
3.422,3.422,0.584
3.499,3.499,0.64
3.791,3.791,0.624
0.776,10.997,0.759
4.093,4.118,0.801
2.511,2.511,0.6533333333333333
2.999,3.293,0.78
4.23,4.237,0.822
2.387,2.387,0.672
3.713,5.05,0.6453333333333333
3.502,3.623,0.855
3.714,3.714,0.795
3.212,3.3,0.789
2.307,2.307,0.6506666666666666
2.704,4.938,0.846
4.658,4.658,0.837
1.634,9.479,0.828
2.422,2.422,0.6586666666666666
2.602,3.412,0.765
3.366,3.366,0.5973333333333334
2.508,2.508,0.822
3.641,3.641,0.762
2.879,2.879,0.656
2.259,2.351,0.6506666666666666
3.796,3.814,0.831
0.999,8.376,0.6693333333333333
3.43,3.564,0.801
2.058,4.107,0.6666666666666666
3.298,3.309,0.632
1.811,4.013,0.837
2.557,3.225,0.852
2.644,5.469,0.816
2.917,4.875,0.762
1.344,6.483,0.6693333333333333
3.416,3.416,0.783
2.877,3.506,0.6693333333333333
2.851,2.851,0.816
2.922,3.004,0.6533333333333333
3.475,3.882,0.822
2.499,2.82,0.768
2.094,4.675,0.6693333333333333
2.195,3.151,0.774
3.434,3.619,0.846
2.987,4.088,0.6693333333333333
2.849,2.849,0.834
3.217,3.25,0.828
3.469,3.579,0.624
3.36,3.36,0.768
1.654,6.613,0.6426666666666667
2.306,2.306,0.64
2.608,4.789,0.6346666666666667
3.508,3.508,0.795
3.582,3.73,0.777
3.333,3.333,0.584
2.424,4.495,0.825
2.189,2.189,0.5946666666666667
2.146,2.146,0.6266666666666667
2.697,2.876,0.6373333333333333
3.604,3.703,0.6666666666666666
4.073,4.073,0.81
3.261,3.261,0.6693333333333333
3.062,3.062,0.834
2.451,2.519,0.762
3.389,4.3,0.786
3.458,3.458,0.798
3.268,3.37,0.6666666666666666
4.754,4.868,0.828
3.464,3.464,0.795
3.281,3.901,0.6213333333333333
1.525,4.887,0.849
3.923,4.648,0.672
2.787,2.787,0.777
3.533,3.533,0.6586666666666666
3.189,3.389,0.777
2.36,7.669,0.6666666666666666
3.895,3.895,0.6453333333333333
1.993,4.964,0.664
1.858,1.985,0.5946666666666667
2.084,2.707,0.6666666666666666
3.313,3.313,0.804
3.597,3.597,0.765
2.301,2.301,0.786
3.038,3.241,0.858
2.026,6.371,0.786
3.711,3.711,0.825
2.762,2.762,0.834
2.513,3.075,0.771
4.803,4.803,0.664
3.089,5.055,0.6133333333333333
2.985,3.261,0.6506666666666666
2.716,2.716,0.608
2.353,5.68,0.834
2.715,2.715,0.6053333333333333
1.483,7.573,0.6293333333333333
3.389,3.401,0.6213333333333333
2.584,2.584,0.6426666666666667
2.305,2.305,0.672
2.566,2.566,0.6666666666666666
2.976,3.578,0.855
3.801,3.801,0.777
3.775,3.968,0.783
3.223,3.416,0.765
2.632,5.375,0.84
3.699,4.541,0.846
3.309,3.309,0.783
2.904,6.415,0.858
3.718,3.718,0.789
2.11,3.128,0.6453333333333333
4.001,4.153,0.801
3.852,3.852,0.837
1.036,4.604,0.6026666666666667
1.78,7.959,0.819
2.671,2.792,0.664
2.282,3.438,0.771
3.67,4.755,0.798
3.019,4.466,0.846
2.726,2.726,0.616
1.384,6.839,0.6186666666666667
2.652,2.652,0.6373333333333333
2.793,3.604,0.78
1.957,4.418,0.771
2.39,2.39,0.6026666666666667
2.275,2.275,0.6586666666666666
2.709,3.897,0.6106666666666667
3.029,3.449,0.819
1.4,6.645,0.5973333333333334
1.741,2.077,0.656
4.216,4.275,0.807
2.464,2.464,0.762
2.581,2.581,0.783
3.508,3.55,0.6533333333333333
2.564,2.918,0.885
2.944,4.341,0.837
0.893,8.74,0.6133333333333333
3.205,3.205,0.632
3.099,3.099,0.5946666666666667
2.986,2.986,0.81
3.508,4.901,0.804
2.79,4.607,0.6693333333333333
1.965,5.457,0.664
3.022,4.175,0.6693333333333333
3.481,3.481,0.648
2.601,4.224,0.81
3.569,4.758,0.795
2.377,2.377,0.5706666666666667
2.708,2.708,0.6613333333333333
2.848,4.61,0.819
3.283,4.982,0.858
4.171,4.18,0.816
3.637,3.637,0.825
2.313,4.544,0.632
3.522,3.522,0.825
3.647,4.068,0.6506666666666666
2.632,2.632,0.774
2.331,2.331,0.6266666666666667
4.464,4.512,0.816
3.144,3.144,0.6266666666666667
2.804,2.804,0.64
2.69,2.69,0.64
2.954,3.334,0.774
2.968,3.028,0.624
2.965,2.965,0.804
1.867,3.977,0.672
3.251,3.251,0.831
0.824,5.444,0.819
2.032,7.768,0.6453333333333333
2.654,2.786,0.5733333333333334
4.462,4.607,0.858
3.117,3.209,0.6666666666666666
2.347,2.382,0.6586666666666666
2.627,6.266,0.783
2.14,4.633,0.831
4.469,4.544,0.771
3.93,4.731,0.852
3.701,3.805,0.632
3.603,3.603,0.6053333333333333
2.784,3.021,0.6506666666666666
4.587,4.757,0.816
3.173,3.173,0.6693333333333333
1.166,9.053,0.672
2.414,2.414,0.777
2.917,5.952,0.846
3.299,3.51,0.786
3.717,4.175,0.786
1.402,8.414,0.771
0.688,9.814,0.6586666666666666
2.368,2.368,0.672
3.005,4.899,0.822
3.123,3.123,0.783
2.04,3.577,0.795
2.488,2.884,0.6026666666666667
2.995,2.995,0.861
2.179,6.071,0.78
3.011,3.011,0.783
3.028,3.401,0.648
3.536,5.055,0.6
1.999,1.999,0.6693333333333333
3.263,3.263,0.795
2.592,2.592,0.765
4.475,4.491,0.867
3.574,3.65,0.792
3.299,3.299,0.819
2.892,2.892,0.828
2.912,2.975,0.6613333333333333
2.928,2.928,0.789
1.696,6.211,0.828
1.432,4.697,0.6586666666666666
2.988,2.988,0.801
2.258,2.258,0.768
3.389,3.389,0.837
2.91,2.91,0.6133333333333333
3.355,3.487,0.837
3.223,3.223,0.616
2.467,3.84,0.624
3.302,3.373,0.864
2.455,2.455,0.759
2.419,5.417,0.798
3.785,3.785,0.84
3.626,3.683,0.795
3.072,3.711,0.834
2.752,3.926,0.6266666666666667
3.749,3.749,0.804
4.21,4.21,0.768
2.361,2.361,0.672
2.892,2.892,0.672
4.232,4.232,0.6373333333333333
3.761,3.988,0.6346666666666667
2.499,5.257,0.664
2.931,2.931,0.762
3.512,3.86,0.6586666666666666
3.639,3.679,0.768
2.376,2.376,0.6533333333333333
3.759,3.759,0.852
2.863,2.883,0.831
3.593,4.417,0.6533333333333333
3.005,3.005,0.774
2.77,2.77,0.801
4.16,4.16,0.664
2.942,2.942,0.798
3.234,3.234,0.801
2.606,4.187,0.6186666666666667
1.961,1.972,0.6266666666666667
3.276,3.276,0.801
3.599,4.327,0.9
3.398,3.48,0.795
3.033,3.033,0.81
2.401,4.82,0.6026666666666667
1.999,4.073,0.656
3.728,3.836,0.837
2.967,3.701,0.6666666666666666
2.543,3.647,0.608
3.214,3.214,0.672
3.238,3.238,0.664
2.632,5.364,0.5733333333333334
3.853,3.853,0.825
2.998,3.24,0.783
3.641,3.691,0.6373333333333333
3.438,3.462,0.632
3.073,3.073,0.834
3.272,3.272,0.819
2.588,2.743,0.6506666666666666
4.017,4.017,0.6426666666666667
3.274,3.294,0.789
3.076,4.52,0.786
3.706,3.728,0.6133333333333333
2.243,2.243,0.819
3.808,3.808,0.825
2.771,6.361,0.762
2.385,2.51,0.5946666666666667
3.481,3.481,0.813
2.323,2.526,0.792
2.775,2.775,0.624
2.446,5.157,0.804
1.574,6.973,0.876
2.488,2.488,0.6213333333333333
3.72,4.568,0.831
3.385,3.705,0.789
2.418,4.055,0.849
2.511,2.511,0.664
2.794,6.243,0.6613333333333333
4.063,4.163,0.843
3.281,3.281,0.873
0.744,8.107,0.64
4.029,4.195,0.819
1.709,4.643,0.831
3.126,3.126,0.584
3.322,3.322,0.6053333333333333
2.441,4.371,0.648
2.6,2.939,0.78
4.31,4.756,0.846
0.837,9.181,0.6266666666666667
3.751,3.751,0.801
3.251,5.356,0.6186666666666667
2.514,2.514,0.648
2.93,4.084,0.6666666666666666
3.062,3.062,0.5786666666666667
1.538,5.63,0.807
2.496,5.079,0.6613333333333333
3.296,3.296,0.6373333333333333
2.149,3.754,0.789
3.122,3.319,0.6693333333333333
3.136,3.136,0.768
2.67,2.67,0.6186666666666667
2.39,2.39,0.6586666666666666
2.78,3.133,0.608
4.141,5.31,0.849
2.962,2.962,0.765
3.339,3.339,0.765
2.005,3.06,0.834
2.027,4.182,0.801
1.989,2.81,0.792
0.799,8.0,0.762
2.631,2.881,0.656
3.279,3.298,0.798
0.836,9.42,0.789
4.206,4.269,0.861
3.776,5.011,0.888
3.396,3.552,0.876
0.669,10.146,0.6346666666666667
1.099,5.863,0.584
2.666,2.666,0.6106666666666667
0.539,10.566,0.6373333333333333
2.787,2.787,0.81
4.109,4.187,0.6693333333333333
4.08,4.17,0.927
3.053,3.053,0.759
2.733,2.733,0.648
3.882,3.91,0.801
2.472,2.472,0.783
3.028,3.314,0.786
3.591,3.591,0.768
3.523,3.523,0.624
1.98,5.643,0.786
2.701,3.498,0.771
3.397,3.397,0.777
4.046,4.123,0.81
2.129,4.006,0.786
2.322,2.366,0.6053333333333333
3.657,3.657,0.759
2.722,2.722,0.801
3.754,4.205,0.846
2.096,5.242,0.858
2.934,2.934,0.78
3.403,4.894,0.568
1.289,6.427,0.837
3.581,3.581,0.6266666666666667
2.792,2.819,0.6453333333333333
3.004,3.004,0.64
0.956,11.866,0.5813333333333334
2.479,2.479,0.672
2.43,2.43,0.6613333333333333
2.095,2.18,0.5893333333333334
1.898,1.898,0.6453333333333333
3.397,3.642,0.6133333333333333
2.53,2.652,0.664
2.719,2.719,0.6293333333333333
1.496,3.618,0.6106666666666667
2.455,2.455,0.6213333333333333
2.984,2.984,0.5626666666666666
2.885,3.316,0.84
1.617,3.742,0.5893333333333334
1.784,4.763,0.672
2.676,2.676,0.6666666666666666
0.683,11.336,0.789
3.573,3.783,0.783
2.783,2.783,0.789
1.605,10.03,0.762
3.054,3.054,0.6
3.822,3.892,0.6
