true_utility,false_utility,complexity
3.696,3.875,0.858
2.213,3.173,0.819
3.277,3.277,0.822
3.529,3.529,0.632
3.113,5.71,0.858
2.09,7.22,0.849
3.105,3.105,0.846
4.109,4.761,0.81
3.7,3.7,0.819
2.552,2.552,0.664
4.172,4.172,0.78
3.662,3.805,0.936
1.564,6.329,0.6453333333333333
2.359,5.691,0.807
3.441,3.441,0.6453333333333333
2.441,2.441,0.6026666666666667
2.031,2.031,0.624
2.612,2.612,0.6213333333333333
3.797,4.76,0.6613333333333333
4.233,4.233,0.885
3.369,3.369,0.768
3.688,4.177,0.864
3.523,3.532,0.807
2.771,5.609,0.84
2.723,2.91,0.6213333333333333
0.729,9.298,0.843
2.478,2.758,0.624
1.937,3.588,0.804
1.63,6.092,0.852
1.015,10.921,0.6586666666666666
2.641,2.641,0.6666666666666666
3.219,3.219,0.6346666666666667
3.252,3.252,0.783
4.095,4.917,0.798
2.754,2.754,0.64
2.815,2.918,0.6106666666666667
2.877,2.877,0.6133333333333333
2.912,2.912,0.834
3.29,3.491,0.816
2.367,2.367,0.6586666666666666
3.418,3.418,0.78
3.273,3.273,0.6373333333333333
2.793,2.793,0.672
2.744,2.744,0.795
3.426,4.269,0.846
3.025,3.119,0.624
2.357,2.357,0.6213333333333333
3.226,3.226,0.831
3.445,3.783,0.6373333333333333
3.278,3.278,0.768
0.619,10.105,0.6106666666666667
1.986,1.986,0.6133333333333333
3.196,3.196,0.624
3.399,3.706,0.906
2.613,2.679,0.608
3.662,4.557,0.834
3.117,3.117,0.672
2.494,3.131,0.6453333333333333
3.074,5.599,0.876
2.41,4.097,0.672
4.089,4.089,0.921
2.315,2.315,0.632
2.895,2.895,0.78
4.01,4.261,0.858
2.464,2.486,0.6453333333333333
1.958,1.958,0.5866666666666667
2.475,2.475,0.656
3.218,3.218,0.795
3.338,3.349,0.795
3.176,3.176,0.6186666666666667
3.137,3.137,0.831
3.222,3.232,0.765
3.592,3.592,0.6693333333333333
3.437,3.563,0.672
2.862,2.862,0.795
3.392,3.392,0.6613333333333333
3.462,3.462,0.849
4.542,4.707,0.807
3.284,3.284,0.624
3.54,3.54,0.6026666666666667
2.259,2.283,0.648
2.527,2.527,0.624
3.257,3.257,0.648
3.135,3.43,0.6106666666666667
1.821,5.35,0.768
0.832,4.816,0.584
3.169,3.169,0.6266666666666667
3.634,3.634,0.656
2.371,2.371,0.789
2.329,2.853,0.78
3.324,3.324,0.879
2.185,2.185,0.64
2.533,2.533,0.771
2.999,4.347,0.834
2.339,2.339,0.6506666666666666
2.324,7.524,0.816
1.735,1.775,0.5813333333333334
2.516,2.516,0.6426666666666667
2.929,2.978,0.795
3.683,3.854,0.6586666666666666
4.368,4.46,0.822
1.306,8.717,0.648
2.132,4.988,0.843
2.452,2.452,0.801
3.258,3.258,0.774
2.824,2.824,0.6
2.856,2.856,0.648
3.036,3.134,0.828
3.217,3.248,0.804
1.523,1.691,0.5973333333333334
2.689,2.689,0.6213333333333333
1.392,7.569,0.656
2.194,4.166,0.6613333333333333
2.508,3.469,0.774
4.254,4.254,0.6
4.021,4.021,0.771
2.849,2.981,0.672
3.227,3.227,0.894
3.594,3.594,0.801
3.056,3.122,0.831
3.389,3.401,0.6533333333333333
3.749,3.749,0.783
2.832,5.246,0.891
3.338,3.346,0.819
3.101,4.505,0.6613333333333333
3.708,5.29,0.912
3.674,4.064,0.909
2.745,5.39,0.6613333333333333
2.607,4.381,0.804
3.138,3.499,0.6506666666666666
2.393,2.596,0.6293333333333333
3.104,5.719,0.6666666666666666
2.536,4.46,0.78
1.429,7.258,0.656
2.455,2.455,0.6133333333333333
