true_utility,false_utility,complexity
3.586,4.149,0.837
3.134,3.134,0.6666666666666666
4.017,4.638,0.771
3.631,3.818,0.762
4.856,4.894,0.64
3.474,3.474,0.648
4.884,4.884,0.6293333333333333
4.598,4.869,0.876
4.605,4.634,0.807
3.497,4.106,0.5893333333333334
4.446,4.446,0.864
3.604,3.716,0.864
3.36,4.947,0.786
4.03,4.558,0.771
3.003,5.024,0.789
3.517,3.756,0.6186666666666667
4.911,4.999,0.816
3.663,3.814,0.81
4.917,4.917,0.822
3.818,3.818,0.6586666666666666
2.077,4.202,0.664
4.065,4.22,0.6453333333333333
3.072,3.275,0.825
3.239,3.948,0.879
4.066,4.066,0.592
2.773,3.943,0.6533333333333333
4.365,4.365,0.828
4.692,5.81,0.852
3.863,3.863,0.624
4.398,4.52,0.64
3.464,3.771,0.789
3.258,4.939,0.852
2.972,3.604,0.672
4.445,4.465,0.664
4.452,4.452,0.774
3.892,3.892,0.5733333333333334
2.981,4.609,0.6693333333333333
2.523,3.927,0.819
4.524,4.901,0.759
3.929,3.929,0.771
3.73,4.701,0.786
3.372,3.841,0.6213333333333333
3.963,4.018,0.6693333333333333
4.38,4.488,0.783
4.544,4.665,0.6533333333333333
3.92,4.028,0.84
4.676,4.788,0.804
2.386,5.849,0.813
4.238,4.238,0.84
3.405,3.405,0.87
4.474,4.502,0.801
4.388,4.388,0.825
4.745,5.562,0.858
5.286,5.438,0.81
3.756,3.944,0.608
3.772,3.772,0.6586666666666666
3.882,3.882,0.819
3.316,4.763,0.867
4.765,4.881,0.885
4.044,4.65,0.861
3.897,3.897,0.672
3.731,3.833,0.81
4.612,5.309,0.849
4.089,4.099,0.664
4.055,4.09,0.6533333333333333
4.784,5.348,0.624
3.263,3.786,0.783
4.635,4.692,0.834
4.705,4.712,0.672
4.346,4.355,0.6346666666666667
4.338,4.439,0.804
4.414,4.414,0.786
4.477,4.608,0.882
2.683,3.524,0.6373333333333333
3.859,3.859,0.6613333333333333
5.381,5.48,0.816
3.953,3.953,0.648
2.848,5.135,0.798
4.535,4.64,0.774
4.449,4.449,0.5813333333333334
5.251,5.331,0.6133333333333333
4.593,4.927,0.672
5.491,5.553,0.672
4.676,4.684,0.768
3.389,3.411,0.6133333333333333
4.043,4.043,0.632
5.195,5.357,0.798
3.87,3.87,0.6266666666666667
2.956,4.727,0.6106666666666667
3.499,3.591,0.6213333333333333
4.991,5.129,0.783
2.828,5.47,0.798
3.62,3.62,0.762
3.971,3.971,0.648
4.335,4.616,0.6293333333333333
3.746,4.191,0.762
3.831,4.173,0.795
4.177,4.395,0.795
4.604,4.604,0.78
4.268,4.268,0.6266666666666667
4.675,5.225,0.846
5.082,5.232,0.819
3.645,3.645,0.5946666666666667
4.381,4.879,0.831
3.623,4.649,0.656
4.243,4.254,0.804
4.472,4.481,0.804
3.407,3.429,0.608
4.662,4.681,0.762
4.197,4.215,0.6426666666666667
4.369,4.369,0.6053333333333333
5.652,5.666,0.759
4.293,4.301,0.672
3.518,4.733,0.672
5.07,5.07,0.801
2.985,4.024,0.6586666666666666
2.925,3.461,0.6613333333333333
4.827,4.954,0.664
4.625,4.625,0.777
3.216,4.591,0.6133333333333333
5.024,5.041,0.801
3.912,4.363,0.852
4.293,4.33,0.6586666666666666
4.158,4.167,0.6133333333333333
3.191,3.329,0.831
3.384,3.691,0.6693333333333333
3.368,3.368,0.6213333333333333
4.467,4.467,0.624
4.764,4.867,0.867
4.254,4.254,0.6133333333333333
3.081,3.696,0.813
3.665,4.391,0.6186666666666667
2.45,4.804,0.774
4.243,4.457,0.608
3.62,3.785,0.762
4.402,4.402,0.656
3.999,4.044,0.64
4.061,4.536,0.84
2.769,4.335,0.762
3.297,4.579,0.6346666666666667
3.854,4.723,0.855
2.685,4.375,0.608
5.053,5.053,0.801
3.679,5.209,0.6586666666666666
4.409,4.417,0.664
4.605,4.605,0.777
4.492,4.657,0.6426666666666667
5.412,5.615,0.867
3.628,4.943,0.792
3.972,4.37,0.759
4.278,4.832,0.762
3.638,3.73,0.664
4.181,4.181,0.759
4.296,4.638,0.849
4.889,5.035,0.64
3.624,3.624,0.6586666666666666
3.529,3.98,0.6666666666666666
3.126,3.773,0.648
3.034,4.909,0.6693333333333333
4.358,4.358,0.84
4.789,4.928,0.816
3.058,3.624,0.592
3.051,3.938,0.795
4.765,4.894,0.648
3.717,3.717,0.825
5.143,5.143,0.6346666666666667
4.531,4.625,0.762
3.795,3.949,0.5413333333333333
3.872,3.872,0.774
4.477,4.682,0.87
3.944,4.038,0.789
3.425,3.508,0.783
3.439,3.548,0.64
4.08,4.101,0.6666666666666666
4.369,4.732,0.6186666666666667
4.026,5.596,0.6586666666666666
3.79,3.79,0.861
4.456,4.456,0.807
2.345,3.122,0.648
4.113,4.224,0.64
2.295,5.307,0.656
3.097,4.695,0.771
4.617,4.652,0.843
3.755,4.052,0.672
4.194,4.194,0.849
4.446,4.464,0.6293333333333333
3.626,4.092,0.624
4.679,4.934,0.81
4.373,4.756,0.78
3.748,3.943,0.759
4.906,4.906,0.664
3.701,3.701,0.828
4.029,4.029,0.648
3.129,3.636,0.795
4.134,4.181,0.6213333333333333
2.978,3.078,0.6693333333333333
2.012,4.483,0.6693333333333333
5.17,5.17,0.84
5.148,5.17,0.78
3.667,3.667,0.648
3.371,3.701,0.801
3.83,3.83,0.6133333333333333
3.683,3.738,0.5946666666666667
3.401,3.495,0.813
4.033,4.87,0.864
2.634,4.873,0.6586666666666666
3.019,5.491,0.6533333333333333
4.066,4.066,0.5733333333333334
3.211,3.677,0.6453333333333333
3.678,3.678,0.6533333333333333
3.753,3.753,0.648
4.623,4.623,0.786
4.303,4.641,0.6506666666666666
4.256,4.912,0.798
2.672,4.0,0.834
2.628,5.336,0.6213333333333333
4.121,4.524,0.6613333333333333
3.383,4.837,0.6213333333333333
4.755,4.8,0.6213333333333333
4.336,4.37,0.771
3.889,3.917,0.664
2.345,4.034,0.804
3.81,3.937,0.6373333333333333
3.761,3.761,0.6586666666666666
3.967,4.558,0.846
3.85,3.85,0.6453333333333333
3.584,3.71,0.656
2.542,3.772,0.6186666666666667
4.679,4.679,0.795
3.964,3.964,0.5733333333333334
3.651,3.78,0.6186666666666667
4.269,4.269,0.867
4.424,4.424,0.6186666666666667
5.621,5.643,0.837
4.788,5.481,0.6133333333333333
4.187,4.187,0.6186666666666667
4.62,5.034,0.882
4.597,4.597,0.6266666666666667
4.22,4.22,0.6346666666666667
4.232,4.263,0.6133333333333333
3.165,3.91,0.855
3.976,4.393,0.786
3.643,3.643,0.852
4.105,4.196,0.632
4.368,4.402,0.873
2.247,5.404,0.6426666666666667
3.963,3.963,0.789
4.106,4.182,0.648
2.366,4.633,0.6693333333333333
4.301,4.301,0.786
5.783,5.866,0.777
4.675,4.923,0.888
4.623,4.631,0.664
4.537,4.946,0.792
2.657,3.704,0.801
3.283,3.434,0.608
4.783,5.096,0.632
4.307,4.372,0.837
4.365,4.365,0.5866666666666667
2.901,2.968,0.6666666666666666
4.13,4.579,0.798
4.37,4.423,0.6426666666666667
4.059,4.373,0.765
4.423,4.423,0.804
5.395,5.411,0.804
4.351,4.756,0.672
3.471,3.676,0.6266666666666667
5.353,5.48,0.843
4.339,4.339,0.828
3.21,4.159,0.6506666666666666
3.148,4.086,0.789
4.147,4.41,0.861
4.475,4.529,0.813
4.139,4.139,0.771
4.573,4.646,0.6506666666666666
3.692,4.247,0.648
3.789,3.829,0.834
3.808,3.941,0.656
5.399,5.411,0.6426666666666667
3.541,3.541,0.5786666666666667
3.877,3.877,0.672
2.547,5.81,0.759
4.574,4.677,0.825
4.413,4.413,0.78
1.861,4.66,0.6506666666666666
2.448,4.584,0.6506666666666666
3.598,3.688,0.6613333333333333
3.646,3.876,0.822
3.983,4.208,0.6693333333333333
4.846,4.901,0.837
3.937,4.248,0.834
4.848,5.161,0.664
4.671,5.225,0.84
4.259,4.871,0.912
3.567,3.567,0.6106666666666667
3.426,3.426,0.6426666666666667
3.618,3.618,0.64
2.975,5.548,0.648
3.719,3.719,0.656
4.968,4.976,0.831
3.544,5.263,0.792
3.702,3.702,0.664
4.164,4.194,0.6613333333333333
4.343,4.343,0.664
4.135,4.367,0.804
3.478,3.478,0.64
4.671,4.671,0.801
3.666,3.666,0.765
4.008,4.008,0.64
4.405,4.65,0.6693333333333333
5.089,5.105,0.786
3.427,3.595,0.843
3.821,3.969,0.771
3.111,3.341,0.6533333333333333
4.385,4.445,0.837
3.769,3.798,0.648
3.558,3.558,0.584
2.154,6.391,0.765
4.111,4.111,0.81
4.571,4.571,0.6266666666666667
4.734,4.969,0.879
4.784,4.795,0.864
4.185,4.185,0.6506666666666666
3.796,4.249,0.6373333333333333
3.577,4.816,0.804
3.343,4.125,0.624
3.972,3.972,0.765
4.225,4.225,0.759
3.749,4.023,0.6373333333333333
3.389,3.389,0.6426666666666667
3.191,3.53,0.624
3.19,4.804,0.837
4.336,4.434,0.879
4.773,4.787,0.84
2.724,5.429,0.759
3.921,5.218,0.819
4.18,4.202,0.819
5.625,5.725,0.789
1.949,5.491,0.786
3.582,5.28,0.774
4.304,4.951,0.783
4.568,4.627,0.879
4.459,4.49,0.759
3.45,3.45,0.774
4.91,4.91,0.771
