true_utility,false_utility,complexity
3.583,3.583,0.78
1.825,3.743,0.813
3.173,3.879,0.783
2.881,3.057,0.828
0.876,10.271,0.807
4.825,4.825,0.894
2.853,3.215,0.6453333333333333
3.325,3.325,0.813
0.871,11.562,0.6693333333333333
2.1,5.503,0.6373333333333333
2.775,2.775,0.5893333333333334
2.904,2.904,0.6586666666666666
2.374,2.384,0.786
2.216,4.085,0.831
4.174,4.468,0.888
3.797,3.797,0.84
2.136,3.396,0.6186666666666667
3.067,3.067,0.5786666666666667
3.433,3.433,0.858
3.414,4.103,0.5946666666666667
4.207,4.207,0.873
2.881,5.766,0.78
3.591,3.869,0.783
2.693,2.693,0.777
2.461,3.003,0.84
2.528,3.934,0.798
2.849,3.878,0.656
2.059,2.277,0.6693333333333333
3.81,3.81,0.6053333333333333
2.962,3.155,0.783
3.424,3.424,0.6693333333333333
3.964,4.057,0.825
2.796,3.548,0.5893333333333334
3.941,3.941,0.837
3.246,3.246,0.813
3.004,6.723,0.831
2.85,3.367,0.762
2.723,2.723,0.855
3.366,3.443,0.783
3.537,3.537,0.576
3.901,3.901,0.6053333333333333
3.128,3.128,0.656
2.873,2.873,0.664
2.136,2.461,0.768
3.573,3.585,0.771
1.81,1.942,0.608
2.646,5.102,0.846
3.262,3.78,0.807
3.669,4.271,0.867
2.647,2.946,0.6053333333333333
2.896,3.632,0.765
2.133,3.55,0.6026666666666667
2.385,3.75,0.5893333333333334
1.203,4.945,0.6373333333333333
3.095,3.095,0.648
3.542,3.542,0.6346666666666667
2.683,4.021,0.765
4.414,5.163,0.858
3.648,3.648,0.632
1.34,7.139,0.768
1.893,1.893,0.5813333333333334
1.197,8.573,0.6293333333333333
3.25,3.25,0.882
3.821,4.355,0.819
3.486,3.486,0.6453333333333333
3.18,3.824,0.834
3.498,3.498,0.6426666666666667
2.813,2.874,0.837
2.073,2.073,0.624
2.836,2.836,0.6133333333333333
2.831,2.919,0.672
2.047,2.047,0.6133333333333333
3.759,3.832,0.762
4.639,4.639,0.783
3.642,3.642,0.831
4.015,4.015,0.664
3.19,3.19,0.807
1.666,8.227,0.6453333333333333
2.979,2.979,0.783
3.131,3.131,0.6586666666666666
2.562,2.622,0.5866666666666667
3.146,3.146,0.6373333333333333
2.979,3.035,0.6613333333333333
1.372,9.564,0.664
3.817,3.826,0.846
3.868,3.868,0.768
2.469,2.524,0.765
3.807,3.807,0.774
2.855,2.855,0.6453333333333333
2.987,2.987,0.6106666666666667
2.021,2.032,0.804
4.229,4.324,0.837
3.163,3.163,0.6186666666666667
2.512,2.512,0.648
2.391,2.391,0.777
2.536,4.12,0.84
2.715,3.584,0.804
4.102,4.18,0.762
3.284,3.284,0.6133333333333333
0.729,7.214,0.6373333333333333
3.228,3.834,0.783
4.037,4.073,0.656
3.399,3.649,0.873
2.156,2.319,0.6186666666666667
2.598,2.598,0.819
3.429,3.429,0.81
2.967,3.418,0.6613333333333333
3.596,3.99,0.864
2.38,5.222,0.801
2.874,2.874,0.6586666666666666
4.026,4.135,0.6346666666666667
3.089,3.1,0.783
2.215,6.781,0.765
3.392,6.019,0.849
1.612,5.377,0.783
4.173,4.173,0.78
2.56,2.56,0.6613333333333333
2.763,7.86,0.6453333333333333
2.851,5.519,0.864
2.875,2.875,0.6293333333333333
4.246,4.246,0.843
0.717,10.881,0.6
2.972,6.114,0.774
2.448,2.448,0.828
3.088,3.15,0.774
2.353,4.163,0.616
3.129,3.159,0.6133333333333333
2.166,5.81,0.792
3.082,3.082,0.6533333333333333
1.651,6.969,0.771
3.787,3.796,0.795
1.496,6.621,0.783
1.278,7.422,0.648
3.088,4.023,0.813
1.395,5.982,0.592
1.727,5.983,0.664
2.82,4.759,0.765
3.813,4.068,0.894
1.516,6.073,0.6266666666666667
2.483,2.504,0.804
2.593,5.243,0.831
2.749,2.749,0.656
2.226,2.226,0.6106666666666667
3.281,3.281,0.798
3.586,3.656,0.6453333333333333
2.139,2.637,0.762
2.046,2.558,0.816
0.667,8.54,0.78
4.185,4.185,0.774
1.39,8.415,0.6373333333333333
2.773,2.773,0.6453333333333333
3.61,3.61,0.5786666666666667
2.15,2.15,0.6026666666666667
3.973,3.973,0.765
0.588,10.619,0.6106666666666667
2.884,2.884,0.6213333333333333
2.669,4.448,0.6026666666666667
2.821,5.411,0.81
1.438,2.96,0.6693333333333333
2.659,2.659,0.5946666666666667
2.67,3.574,0.825
2.152,2.767,0.6453333333333333
2.138,6.476,0.834
3.479,4.559,0.843
3.419,3.419,0.831
3.967,4.026,0.861
0.68,11.258,0.771
1.545,5.282,0.632
3.079,3.079,0.828
3.498,3.498,0.828
3.137,3.361,0.816
3.757,3.767,0.798
3.605,3.653,0.6426666666666667
1.684,6.264,0.858
3.725,4.257,0.6693333333333333
3.154,3.154,0.5733333333333334
3.514,3.514,0.759
3.886,3.886,0.828
2.424,2.424,0.6266666666666667
1.083,10.53,0.6053333333333333
4.33,4.593,0.855
3.611,3.643,0.6586666666666666
3.542,5.187,0.837
3.573,3.573,0.843
3.856,3.856,0.6346666666666667
3.635,3.635,0.648
3.053,4.588,0.6453333333333333
3.471,3.471,0.616
3.147,3.348,0.616
4.117,4.51,0.783
2.147,7.56,0.819
3.862,3.862,0.903
3.416,3.688,0.81
2.52,2.52,0.64
3.135,3.135,0.789
1.054,6.771,0.5973333333333334
2.423,2.625,0.6693333333333333
3.535,5.659,0.6533333333333333
1.77,5.121,0.648
2.276,2.276,0.608
1.844,5.867,0.6373333333333333
4.192,4.192,0.656
2.483,3.05,0.648
2.204,6.732,0.783
2.559,2.559,0.6426666666666667
3.411,3.411,0.831
2.492,2.492,0.632
3.559,3.559,0.804
3.428,3.747,0.6453333333333333
3.942,4.235,0.849
3.494,3.55,0.6666666666666666
3.55,3.55,0.849
2.977,3.505,0.774
2.873,2.873,0.6613333333333333
3.16,3.16,0.795
2.612,2.612,0.6533333333333333
2.927,2.927,0.6106666666666667
3.071,4.309,0.936
2.86,2.884,0.6693333333333333
3.312,3.468,0.78
3.279,3.279,0.816
3.281,3.765,0.6186666666666667
2.516,2.516,0.786
3.722,3.722,0.762
4.307,4.307,0.78
3.964,4.457,0.768
3.484,3.484,0.6266666666666667
2.108,2.22,0.78
1.786,7.648,0.6586666666666666
1.089,7.896,0.78
2.695,2.695,0.6693333333333333
2.031,2.37,0.795
2.26,5.656,0.768
1.559,9.171,0.6506666666666666
2.679,4.788,0.616
1.748,7.493,0.6213333333333333
3.302,3.302,0.6453333333333333
3.09,3.135,0.6373333333333333
2.469,2.711,0.616
1.783,5.468,0.6293333333333333
3.014,3.014,0.825
2.843,2.843,0.789
2.264,2.856,0.672
2.538,2.538,0.6453333333333333
3.342,4.189,0.813
2.331,2.331,0.6506666666666666
3.574,3.574,0.828
3.234,3.234,0.6106666666666667
2.584,2.584,0.672
2.965,4.91,0.78
3.75,3.75,0.807
2.858,2.858,0.6693333333333333
3.521,3.521,0.771
4.314,4.589,0.843
2.897,3.245,0.759
3.333,3.835,0.762
3.238,3.351,0.783
3.208,3.208,0.6426666666666667
3.004,4.546,0.664
3.421,4.334,0.801
3.729,3.737,0.807
3.164,3.164,0.804
3.549,3.609,0.6346666666666667
4.369,4.369,0.861
0.857,10.976,0.608
4.102,4.102,0.783
2.634,6.143,0.822
3.564,3.572,0.656
2.331,2.635,0.664
2.919,5.677,0.5946666666666667
4.024,5.328,0.5973333333333334
2.762,2.842,0.765
3.173,3.236,0.6613333333333333
3.482,4.102,0.921
2.777,2.777,0.6506666666666666
3.146,3.543,0.656
2.341,2.341,0.6426666666666667
3.249,3.249,0.6453333333333333
2.711,2.711,0.828
0.796,8.593,0.6106666666666667
3.798,3.89,0.894
4.325,4.325,0.849
3.224,3.903,0.624
2.595,4.322,0.648
2.45,2.45,0.64
2.568,2.568,0.6373333333333333
2.101,4.657,0.624
4.21,4.566,0.852
1.895,4.926,0.632
1.173,5.406,0.6373333333333333
3.123,3.123,0.792
2.095,7.265,0.792
3.017,3.017,0.819
3.329,3.329,0.801
2.826,2.972,0.759
3.282,3.782,0.81
3.309,3.353,0.798
3.379,4.029,0.78
1.178,9.957,0.801
2.919,2.919,0.801
2.898,2.907,0.807
3.697,3.697,0.882
3.941,3.941,0.801
4.019,6.294,0.84
4.034,4.145,0.664
3.391,3.391,0.813
3.413,4.481,0.801
2.415,2.845,0.816
3.209,3.209,0.861
4.024,4.204,0.861
2.388,2.484,0.672
2.219,2.484,0.6426666666666667
3.188,3.21,0.5866666666666667
1.158,10.338,0.672
3.664,3.721,0.855
2.699,2.721,0.804
1.918,5.683,0.6053333333333333
3.084,3.084,0.798
1.664,6.062,0.648
2.908,4.128,0.894
4.541,4.882,0.807
2.176,4.118,0.6506666666666666
3.172,3.172,0.801
3.066,3.066,0.759
3.32,5.542,0.64
3.154,3.645,0.6053333333333333
4.317,4.317,0.771
2.422,7.441,0.801
2.37,2.37,0.6693333333333333
3.332,3.613,0.765
2.834,3.076,0.819
3.669,4.52,0.795
3.096,3.547,0.849
4.494,4.667,0.771
1.765,2.594,0.6293333333333333
3.607,3.607,0.903
3.69,3.72,0.64
3.4,3.919,0.5946666666666667
3.299,6.637,0.777
3.015,3.568,0.765
2.337,6.822,0.792
3.015,3.055,0.6693333333333333
2.217,2.217,0.789
2.594,2.594,0.624
2.263,4.381,0.6506666666666666
3.957,3.957,0.789
3.49,3.49,0.6666666666666666
3.516,3.525,0.858
2.927,2.947,0.5493333333333333
2.322,3.622,0.6213333333333333
3.581,3.974,0.798
2.31,2.791,0.771
3.53,3.53,0.783
1.848,2.543,0.6133333333333333
3.056,3.056,0.789
2.733,2.733,0.6586666666666666
2.05,6.42,0.846
2.798,2.817,0.6426666666666667
2.563,4.006,0.765
3.064,3.107,0.6373333333333333
4.136,4.56,0.783
1.851,5.187,0.777
2.465,2.465,0.774
3.124,3.206,0.834
3.271,3.271,0.825
3.116,3.125,0.762
3.325,3.376,0.777
2.549,5.441,0.81
3.608,3.617,0.807
2.441,2.492,0.6053333333333333
2.833,3.329,0.765
2.622,4.677,0.656
2.808,2.808,0.616
2.274,4.582,0.6693333333333333
2.097,4.27,0.6346666666666667
0.452,9.497,0.632
3.572,3.604,0.849
2.838,2.838,0.6133333333333333
2.024,5.579,0.648
1.57,8.902,0.768
2.423,3.429,0.897
0.498,10.121,0.608
1.799,4.52,0.816
3.609,3.939,0.831
2.516,2.516,0.64
3.225,3.225,0.789
2.957,2.967,0.807
3.133,3.187,0.765
3.219,5.166,0.81
3.567,3.697,0.786
2.419,2.419,0.6346666666666667
2.789,2.789,0.6373333333333333
2.952,2.952,0.6373333333333333
3.426,3.426,0.656
3.331,3.331,0.6293333333333333
2.442,2.533,0.592
2.848,2.848,0.5813333333333334
3.098,3.098,0.771
1.929,2.075,0.5866666666666667
2.394,3.349,0.813
4.012,4.165,0.6533333333333333
3.511,3.581,0.813
3.441,3.441,0.6293333333333333
4.604,5.455,0.804
3.24,3.422,0.648
2.109,2.826,0.81
3.186,3.865,0.768
3.175,3.175,0.792
2.523,3.985,0.807
1.308,4.223,0.807
3.316,3.612,0.813
2.243,2.283,0.762
3.472,3.703,0.664
3.732,3.732,0.6293333333333333
2.351,3.597,0.777
2.663,2.663,0.6213333333333333
3.048,3.526,0.608
3.748,4.043,0.939
1.216,9.705,0.6186666666666667
4.154,4.154,0.852
4.708,4.708,0.825
4.236,4.326,0.948
2.206,2.206,0.876
1.598,6.839,0.664
3.561,3.888,0.834
3.604,3.604,0.648
3.683,3.774,0.813
2.841,2.841,0.664
3.327,3.327,0.648
3.159,3.637,0.6213333333333333
2.679,4.121,0.786
2.121,2.161,0.6693333333333333
3.705,3.705,0.648
3.112,3.122,0.807
2.597,4.345,0.6666666666666666
2.76,3.347,0.864
2.861,3.142,0.801
0.366,9.164,0.771
1.454,4.924,0.834
1.735,2.441,0.5946666666666667
4.384,4.404,0.81
3.59,3.59,0.6533333333333333
2.23,2.23,0.765
4.276,4.724,0.852
2.584,3.273,0.804
3.223,3.223,0.84
2.952,2.952,0.6693333333333333
2.291,6.139,0.774
2.906,2.906,0.6453333333333333
3.319,3.618,0.816
4.932,5.17,0.786
2.683,5.656,0.6693333333333333
2.27,2.378,0.765
1.996,2.698,0.608
2.153,2.153,0.648
3.273,3.273,0.807
2.098,6.244,0.777
2.171,4.501,0.632
3.849,3.849,0.783
3.186,5.07,0.819
3.632,3.632,0.828
3.584,3.584,0.6426666666666667
3.798,4.007,0.801
0.673,10.223,0.632
2.324,5.048,0.807
4.166,4.922,0.6613333333333333
3.195,3.195,0.777
2.746,2.746,0.6693333333333333
3.597,3.597,0.801
2.735,3.196,0.6693333333333333
3.788,3.788,0.876
2.507,3.312,0.804
2.793,3.721,0.789
0.952,10.371,0.64
3.293,4.155,0.6693333333333333
3.077,3.077,0.768
1.971,6.811,0.813
4.624,4.648,0.801
1.119,7.028,0.64
3.834,3.834,0.774
2.814,4.032,0.834
2.718,2.718,0.795
3.278,5.123,0.792
2.126,5.202,0.6133333333333333
2.572,2.572,0.6506666666666666
3.263,3.263,0.632
1.984,2.076,0.765
3.052,3.074,0.6186666666666667
3.1,3.134,0.813
2.048,4.075,0.768
2.691,3.412,0.798
3.414,3.414,0.789
3.709,4.342,0.876
3.609,3.8,0.876
1.598,4.511,0.798
3.944,3.944,0.807
0.901,10.77,0.632
2.357,5.339,0.765
2.43,2.43,0.6586666666666666
1.924,1.924,0.6533333333333333
2.695,2.832,0.64
3.195,3.195,0.843
2.241,2.241,0.6026666666666667
2.759,3.57,0.6613333333333333
3.107,3.107,0.6133333333333333
3.789,3.789,0.807
1.884,8.215,0.6026666666666667
4.165,4.346,0.831
3.108,3.184,0.819
3.793,3.793,0.765
4.04,4.41,0.891
2.944,2.944,0.672
2.44,5.493,0.78
2.452,2.529,0.5973333333333334
4.124,4.351,0.777
1.076,9.793,0.6426666666666667
1.856,3.583,0.592
2.11,7.322,0.81
3.679,3.679,0.858
2.413,2.413,0.6266666666666667
3.252,3.252,0.768
3.663,3.932,0.807
3.929,5.338,0.834
1.182,9.358,0.6106666666666667
1.843,3.351,0.786
2.414,5.811,0.798
2.801,2.801,0.5813333333333334
2.615,2.615,0.777
4.064,5.692,0.768
2.144,5.619,0.78
2.3,2.3,0.656
3.375,3.451,0.792
2.939,2.939,0.834
3.624,4.623,0.828
4.081,4.081,0.6613333333333333
3.538,3.538,0.879
2.727,2.981,0.6293333333333333
2.414,4.518,0.6186666666666667
2.668,4.189,0.6613333333333333
3.151,4.426,0.858
3.307,3.307,0.78
3.831,3.876,0.786
2.946,5.4,0.807
2.101,2.324,0.786
1.519,7.571,0.6666666666666666
3.679,3.679,0.568
2.682,2.712,0.789
1.056,10.633,0.616
3.356,3.356,0.6453333333333333
2.828,2.828,0.648
2.426,2.426,0.777
2.366,2.478,0.6426666666666667
2.058,3.943,0.6613333333333333
3.276,3.66,0.64
0.79,10.516,0.771
3.871,3.871,0.819
3.198,3.198,0.656
4.262,4.269,0.813
1.84,7.358,0.6213333333333333
3.32,3.377,0.888
2.816,6.67,0.861
2.11,2.549,0.5973333333333334
3.242,3.242,0.6613333333333333
1.669,1.669,0.6213333333333333
4.393,4.949,0.78
3.463,3.878,0.792
3.929,3.929,0.819
3.664,3.846,0.888
2.801,2.801,0.64
3.277,5.153,0.807
2.961,2.961,0.6213333333333333
3.988,4.255,0.885
2.116,2.116,0.672
2.966,2.988,0.6426666666666667
3.881,4.196,0.852
1.854,1.854,0.6533333333333333
2.709,2.751,0.777
3.058,3.058,0.672
3.178,3.178,0.6373333333333333
1.537,3.784,0.6026666666666667
2.388,2.388,0.6133333333333333
3.058,3.058,0.6506666666666666
1.886,4.768,0.87
3.39,4.827,0.801
2.229,2.229,0.6666666666666666
1.181,10.613,0.6453333333333333
2.501,2.501,0.774
3.072,3.072,0.664
3.293,3.345,0.813
2.926,2.936,0.759
2.572,2.857,0.6053333333333333
3.329,3.329,0.672
2.461,4.916,0.6426666666666667
2.104,2.104,0.765
3.727,4.032,0.6453333333333333
2.021,7.181,0.807
1.982,2.244,0.81
2.398,2.398,0.786
1.536,8.25,0.771
1.599,2.879,0.568
2.552,2.552,0.5813333333333334
3.989,4.211,0.822
2.455,5.752,0.807
2.812,3.438,0.819
3.653,3.693,0.774
1.55,4.795,0.768
3.25,3.26,0.813
2.98,3.33,0.825
2.232,4.437,0.804
2.173,2.4,0.801
0.749,9.831,0.6213333333333333
2.923,2.923,0.6
2.852,2.852,0.664
3.69,3.824,0.6666666666666666
1.991,5.89,0.804
2.889,6.991,0.789
2.737,2.737,0.6346666666666667
2.644,3.643,0.858
2.136,3.214,0.6213333333333333
2.992,3.582,0.6266666666666667
1.952,1.952,0.6613333333333333
3.967,4.039,0.837
3.088,3.088,0.819
3.987,3.987,0.6
3.698,6.394,0.897
2.091,2.091,0.632
2.606,2.691,0.656
2.186,5.737,0.771
3.078,3.078,0.6346666666666667
2.835,2.892,0.759
3.238,3.238,0.783
3.607,3.607,0.6053333333333333
2.85,2.85,0.6213333333333333
2.713,3.693,0.6453333333333333
3.256,3.266,0.6053333333333333
4.182,4.182,0.855
1.978,2.319,0.6133333333333333
3.281,3.281,0.6666666666666666
3.265,3.265,0.816
1.759,9.618,0.6693333333333333
3.271,3.271,0.6106666666666667
1.893,7.763,0.828
2.758,3.711,0.819
1.353,2.466,0.6346666666666667
2.815,2.815,0.6106666666666667
4.263,4.295,0.777
3.406,3.696,0.762
3.094,3.769,0.6533333333333333
2.425,2.496,0.648
2.6,2.6,0.6373333333333333
2.826,2.826,0.6586666666666666
1.765,4.683,0.6613333333333333
3.707,3.707,0.759
0.682,10.368,0.6053333333333333
3.322,3.322,0.656
3.345,3.345,0.861
3.343,3.667,0.795
3.597,3.656,0.664
3.072,3.141,0.6213333333333333
2.804,2.804,0.664
3.303,3.351,0.792
1.702,5.607,0.672
3.565,3.565,0.807
3.77,3.77,0.6213333333333333
3.465,5.527,0.6133333333333333
2.76,2.76,0.64
4.326,4.408,0.6293333333333333
1.878,2.134,0.576
2.269,2.44,0.6533333333333333
2.4,2.4,0.807
3.612,3.852,0.777
2.707,2.773,0.795
3.876,3.876,0.87
4.219,4.495,0.894
2.578,2.578,0.5946666666666667
2.43,2.656,0.6453333333333333
3.346,3.346,0.828
3.393,3.907,0.885
2.92,3.485,0.792
2.619,4.073,0.6426666666666667
2.943,2.943,0.656
2.246,2.254,0.664
2.819,2.819,0.837
3.89,5.547,0.798
2.831,4.477,0.6266666666666667
2.982,5.263,0.819
4.322,4.611,0.783
3.969,4.541,0.882
2.535,4.494,0.6266666666666667
3.609,3.645,0.6613333333333333
2.097,5.142,0.765
1.307,7.516,0.6453333333333333
1.299,7.462,0.858
3.253,3.335,0.789
3.434,3.434,0.6613333333333333
2.13,3.236,0.576
2.894,2.894,0.6293333333333333
3.484,3.484,0.6613333333333333
0.815,9.495,0.804
2.77,2.77,0.798
3.837,3.837,0.6186666666666667
3.406,3.406,0.6293333333333333
2.554,2.554,0.632
4.271,4.531,0.849
1.964,1.964,0.5386666666666666
3.673,3.673,0.672
2.163,2.163,0.6426666666666667
2.321,2.321,0.632
3.184,6.077,0.831
1.624,8.307,0.5973333333333334
0.769,8.386,0.78
3.073,4.103,0.885
1.672,3.861,0.672
3.363,3.363,0.852
3.095,3.203,0.608
3.39,3.449,0.768
