true_utility,false_utility,complexity
5.443,5.605,1
5.312,5.41,1
4.983,5.318,1
5.333,5.424,1
4.869,5.197,1
5.424,5.633,1
5.409,5.641,1
5.781,5.991,1
5.523,5.822,1
5.089,5.285,1
5.772,5.85,1
4.923,5.32,1
5.094,5.239,1
5.489,5.594,1
5.405,5.606,1
5.601,5.65,1
5.22,5.478,1
4.853,5.157,1
5.352,5.488,1
5.26,5.446,1
5.281,5.428,1
5.242,5.413,1
4.659,4.937,1
5.067,5.202,1
5.124,5.279,1
5.259,5.559,1
5.527,5.623,1
5.456,5.688,1
5.125,5.571,1
5.038,5.333,1
4.864,5.111,1
6.023,6.071,1
5.107,5.209,1
5.855,5.99,1
5.418,5.659,1
5.364,5.744,1
5.707,5.819,1
5.237,5.397,1
4.979,5.038,1
5.527,5.692,1
5.554,5.678,1
5.53,5.569,1
5.203,5.592,1
5.637,5.77,1
5.398,5.436,1
5.114,5.396,1
4.584,5.074,1
5.374,5.646,1
5.351,5.521,1
5.116,5.637,1
5.447,5.602,1
5.286,5.332,1
5.357,5.457,1
4.676,5.054,1
5.751,5.939,1
5.006,5.197,1
5.315,5.378,1
5.123,5.375,1
4.93,5.29,1
5.568,5.865,1
5.459,5.587,1
5.339,5.566,1
5.144,5.288,1
5.083,5.117,1
5.117,5.375,1
5.259,5.415,1
5.063,5.216,1
4.986,5.43,1
5.122,5.473,1
5.335,5.563,1
4.423,4.949,1
5.293,5.336,1
5.178,5.25,1
5.246,5.398,1
4.827,5.066,1
5.221,5.344,1
4.906,5.051,1
4.963,5.095,1
5.29,5.347,1
5.23,5.44,1
5.07,5.394,1
5.333,5.483,1
5.41,5.783,1
4.741,5.105,1
5.16,5.364,1
5.659,5.705,1
5.619,5.733,1
5.562,5.797,1
4.848,5.304,1
5.471,5.561,1
5.456,5.529,1
5.057,5.311,1
5.668,5.865,1
5.374,5.497,1
5.304,5.555,1
4.817,5.085,1
5.467,5.602,1
5.485,5.66,1
5.012,5.24,1
5.125,5.641,1
5.534,5.753,1
5.341,5.521,1
5.42,5.537,1
4.564,4.984,1
5.19,5.527,1
5.021,5.408,1
5.043,5.472,1
4.95,5.312,1
5.66,5.685,1
5.846,6.062,1
4.894,5.172,1
5.553,5.714,1
5.474,5.474,1
5.508,5.823,1
5.438,5.444,1
5.197,5.395,1
5.149,5.246,1
4.884,5.183,1
5.069,5.285,1
5.025,5.234,1
4.809,5.292,1
5.262,5.345,1
5.605,5.77,1
5.282,5.42,1
6.185,6.263,1
5.244,5.425,1
5.173,5.493,1
5.071,5.204,1
5.199,5.331,1
5.23,5.492,1
5.891,6.005,1
4.903,4.997,1
5.447,5.6,1
5.508,5.533,1
5.261,5.379,1
4.675,4.828,1
5.419,5.643,1
5.253,5.497,1
5.773,5.939,1
5.728,5.889,1
5.671,5.949,1
5.58,5.678,1
5.052,5.172,1
4.639,4.908,1
4.513,4.795,1
5.47,5.76,1
5.226,5.379,1
5.145,5.511,1
5.746,5.85,1
4.709,4.733,1
5.128,5.246,1
5.036,5.036,1
4.943,5.054,1
5.412,5.62,1
5.28,5.395,1
5.035,5.227,1
4.857,4.976,1
5.393,5.565,1
5.11,5.409,1
5.46,5.597,1
5.049,5.285,1
5.445,5.661,1
5.76,5.791,1
5.331,5.516,1
4.944,5.174,1
5.478,5.668,1
5.757,5.781,1
5.005,5.347,1
5.663,5.856,1
5.385,5.615,1
4.812,5.329,1
5.095,5.501,1
5.154,5.289,1
5.566,5.756,1
5.07,5.44,1
5.317,5.415,1
5.158,5.228,1
5.264,5.559,1
4.71,5.022,1
5.446,5.808,1
4.748,4.906,1
5.271,5.528,1
5.705,5.918,1
5.169,5.365,1
5.184,5.322,1
5.011,5.146,1
5.041,5.3,1
5.507,5.689,1
4.952,5.127,1
4.653,4.961,1
5.224,5.499,1
5.091,5.241,1
4.844,5.036,1
5.692,5.812,1
5.66,5.798,1
4.983,5.268,1
5.234,5.4,1
5.385,5.661,1
5.411,5.719,1
5.885,5.94,1
5.383,5.52,1
5.113,5.313,1
4.839,5.189,1
5.567,5.717,1
4.727,4.965,1
5.139,5.379,1
5.329,5.574,1
5.198,5.539,1
5.204,5.479,1
4.435,4.584,1
5.37,5.565,1
5.606,5.652,1
5.714,5.916,1
5.681,5.906,1
4.987,5.395,1
4.916,5.032,1
5.481,5.582,1
5.413,5.473,1
4.323,5.067,1
5.226,5.439,1
5.332,5.712,1
5.518,5.606,1
5.495,5.711,1
5.533,5.761,1
5.181,5.357,1
5.574,5.829,1
5.654,5.857,1
5.61,5.678,1
5.366,5.47,1
5.227,5.398,1
5.393,5.786,1
5.317,5.552,1
5.307,5.561,1
5.184,5.576,1
5.467,5.654,1
5.709,5.899,1
4.928,5.164,1
4.999,5.458,1
5.278,5.547,1
5.332,5.487,1
5.756,5.787,1
5.553,5.61,1
5.455,5.613,1
5.209,5.454,1
5.775,5.908,1
4.671,5.077,1
4.861,5.273,1
4.852,5.393,1
5.053,5.299,1
5.3,5.467,1
5.472,5.549,1
5.449,5.651,1
4.82,5.166,1
5.203,5.284,1
5.255,5.475,1
5.149,5.194,1
5.287,5.678,1
4.716,5.13,1
4.479,4.745,1
5.131,5.419,1
5.299,5.607,1
5.054,5.342,1
5.525,5.76,1
5.016,5.442,1
5.232,5.489,1
4.783,5.198,1
5.266,5.325,1
5.352,5.465,1
5.168,5.443,1
5.203,5.233,1
4.795,5.058,1
4.728,5.143,1
5.66,5.869,1
5.243,5.315,1
5.166,5.399,1
5.488,5.556,1
4.96,5.103,1
5.093,5.166,1
5.429,5.572,1
5.657,6.016,1
5.13,5.274,1
5.314,5.442,1
5.239,5.433,1
5.313,5.546,1
4.995,5.415,1
5.119,5.41,1
5.9,5.908,1
5.544,5.775,1
4.554,4.866,1
4.797,5.079,1
5.811,5.899,1
5.079,5.291,1
5.443,5.634,1
5.137,5.367,1
5.216,5.321,1
5.224,5.395,1
5.3,5.493,1
5.372,5.503,1
4.804,5.132,1
4.494,5.076,1
5.494,5.645,1
5.434,5.669,1
5.242,5.354,1
5.355,5.589,1
5.693,5.877,1
5.524,5.746,1
4.863,5.274,1
5.647,5.707,1
5.338,5.678,1
5.839,5.899,1
5.377,5.592,1
5.646,5.673,1
6.135,6.218,1
5.107,5.291,1
5.362,5.491,1
