true_utility,false_utility,complexity
0.895,6.595,0.6506666666666666
2.634,2.892,0.5786666666666667
3.403,3.403,0.765
2.247,2.247,0.6213333333333333
1.705,6.492,0.6613333333333333
2.474,4.586,0.6346666666666667
2.028,5.714,0.664
3.09,3.09,0.78
2.1,2.1,0.5946666666666667
1.493,7.032,0.6666666666666666
2.951,2.951,0.6533333333333333
2.595,2.595,0.6106666666666667
3.03,4.066,0.861
3.24,3.24,0.6586666666666666
3.383,3.712,0.792
2.69,2.69,0.6613333333333333
2.577,7.489,0.798
2.814,2.825,0.6106666666666667
2.804,2.804,0.801
2.53,2.53,0.6533333333333333
3.182,5.365,0.771
3.719,4.274,0.822
3.059,3.116,0.843
4.404,4.422,0.6453333333333333
3.933,3.933,0.813
2.949,2.96,0.624
4.545,4.605,0.783
2.953,2.953,0.789
3.551,3.551,0.915
4.528,4.528,0.795
2.025,7.185,0.855
2.423,2.444,0.6666666666666666
3.277,3.277,0.6346666666666667
2.908,2.955,0.825
2.247,5.152,0.759
3.036,4.786,0.804
3.884,4.254,0.6666666666666666
2.725,3.145,0.768
3.245,3.245,0.6693333333333333
1.214,6.769,0.6453333333333333
2.495,2.972,0.648
2.148,6.248,0.873
3.86,3.909,0.831
3.556,3.622,0.6693333333333333
2.342,2.619,0.6293333333333333
1.219,9.35,0.632
3.549,4.68,0.84
3.217,3.217,0.774
3.071,3.071,0.774
2.846,2.955,0.6186666666666667
2.448,2.448,0.798
2.732,3.797,0.801
3.135,3.135,0.6453333333333333
3.767,3.767,0.825
1.582,6.568,0.813
3.458,3.724,0.774
3.793,3.793,0.664
1.954,6.213,0.849
2.697,2.697,0.568
1.82,8.408,0.861
3.929,4.347,0.78
2.896,3.13,0.792
1.902,2.951,0.648
3.812,3.936,0.6693333333333333
2.946,2.946,0.771
3.092,3.139,0.5893333333333334
0.84,10.265,0.608
3.052,3.119,0.813
4.531,4.592,0.6026666666666667
2.446,2.446,0.6586666666666666
3.3,3.3,0.6693333333333333
1.117,4.681,0.632
2.754,3.013,0.786
0.819,9.137,0.6266666666666667
1.854,2.603,0.6693333333333333
2.745,2.745,0.6186666666666667
3.844,3.844,0.774
3.609,3.619,0.6293333333333333
3.594,3.594,0.759
3.037,3.037,0.783
3.546,3.968,0.6186666666666667
2.579,2.579,0.852
2.631,4.291,0.632
4.019,4.049,0.816
3.461,3.461,0.6293333333333333
3.485,3.485,0.6346666666666667
1.913,7.204,0.6506666666666666
3.019,3.428,0.846
2.527,2.527,0.6693333333333333
1.253,9.566,0.6506666666666666
3.015,3.694,0.771
1.901,2.998,0.885
3.885,3.947,0.822
1.867,4.954,0.792
3.332,3.332,0.6613333333333333
3.541,3.771,0.888
3.147,5.295,0.777
3.092,3.404,0.6506666666666666
5.635,5.693,0.798
3.203,4.421,0.664
2.801,2.801,0.6426666666666667
3.284,3.284,0.789
3.288,3.421,0.6613333333333333
2.531,7.249,0.6453333333333333
2.299,2.299,0.608
3.978,3.978,0.861
4.54,4.59,0.5653333333333334
3.167,3.32,0.78
4.109,4.109,0.771
1.189,2.748,0.5893333333333334
2.227,2.227,0.6346666666666667
2.419,2.419,0.6586666666666666
4.228,4.322,0.816
3.459,3.459,0.804
2.904,2.904,0.837
1.1,9.492,0.6453333333333333
2.705,2.705,0.831
3.098,3.098,0.792
2.782,4.214,0.816
4.45,4.488,0.837
2.786,5.545,0.891
2.873,4.025,0.768
1.423,8.166,0.672
3.247,3.247,0.822
3.467,3.592,0.879
2.177,2.177,0.608
0.411,11.938,0.6133333333333333
0.623,10.155,0.6666666666666666
1.454,8.365,0.6586666666666666
2.48,2.492,0.6533333333333333
2.053,6.936,0.768
3.194,3.194,0.771
0.928,10.922,0.6373333333333333
4.225,4.236,0.632
2.74,2.74,0.783
1.967,4.493,0.648
3.31,3.31,0.78
2.264,2.264,0.6506666666666666
2.325,3.69,0.768
3.952,3.962,0.804
3.358,3.358,0.5466666666666666
4.142,4.142,0.762
3.561,3.891,0.816
2.402,2.402,0.616
2.418,2.418,0.6186666666666667
3.078,3.426,0.822
2.041,2.51,0.6693333333333333
3.234,3.245,0.831
3.498,3.498,0.64
2.435,3.335,0.87
4.247,5.357,0.921
1.381,7.689,0.798
2.285,2.285,0.5893333333333334
3.633,3.633,0.777
1.476,9.098,0.789
3.074,3.074,0.861
1.481,6.87,0.5893333333333334
3.355,4.872,0.777
1.683,6.677,0.777
2.831,2.831,0.762
2.702,2.702,0.624
1.54,5.894,0.81
3.04,3.871,0.804
2.209,4.7,0.777
2.885,2.892,0.6533333333333333
3.745,3.855,0.846
1.091,9.86,0.664
3.078,3.527,0.6533333333333333
3.444,3.489,0.816
2.853,4.795,0.834
2.345,2.345,0.6533333333333333
3.167,3.167,0.632
3.06,3.342,0.783
1.695,4.292,0.6533333333333333
3.384,3.384,0.801
3.873,3.889,0.762
2.94,2.94,0.6373333333333333
1.838,5.081,0.786
1.763,4.446,0.664
3.277,3.277,0.648
3.192,4.309,0.822
3.918,3.918,0.819
3.083,3.083,0.664
2.96,3.055,0.819
3.093,3.123,0.792
1.304,5.482,0.6693333333333333
3.191,3.191,0.864
4.143,4.143,0.777
1.033,9.245,0.759
4.222,4.293,0.6453333333333333
3.005,3.005,0.6266666666666667
2.801,2.801,0.771
2.315,2.315,0.592
3.57,3.581,0.616
2.501,4.937,0.834
2.944,2.944,0.837
2.743,2.775,0.608
3.329,3.415,0.786
3.091,3.572,0.816
2.719,2.719,0.6026666666666667
4.784,4.784,0.6426666666666667
1.145,9.979,0.6693333333333333
2.938,3.032,0.774
2.8,2.8,0.632
3.543,3.543,0.6533333333333333
4.186,4.247,0.819
3.486,3.486,0.672
3.595,3.595,0.813
3.469,3.501,0.804
2.282,2.294,0.798
1.048,8.174,0.6133333333333333
3.872,3.964,0.768
2.71,3.096,0.6693333333333333
1.726,8.326,0.6266666666666667
2.0,4.476,0.672
2.257,7.606,0.6373333333333333
3.632,3.632,0.777
1.506,7.909,0.656
2.815,2.815,0.786
2.026,2.026,0.6133333333333333
2.557,2.702,0.789
3.04,3.04,0.852
2.73,2.73,0.759
3.37,3.535,0.78
2.847,4.184,0.6373333333333333
3.739,4.423,0.6293333333333333
3.922,3.922,0.624
2.784,2.784,0.6053333333333333
3.014,3.084,0.774
4.002,4.032,0.6373333333333333
2.517,4.252,0.6
2.463,2.496,0.819
3.056,3.056,0.804
3.021,3.021,0.759
3.063,3.063,0.804
2.306,6.265,0.786
4.462,4.765,0.608
3.371,3.371,0.656
2.887,2.887,0.672
2.24,2.24,0.6506666666666666
2.902,3.016,0.801
2.489,2.489,0.777
2.708,6.718,0.804
0.75,6.822,0.768
2.324,2.451,0.6346666666666667
0.976,9.468,0.6
3.965,4.896,0.78
3.331,3.331,0.6586666666666666
2.258,6.034,0.834
3.45,3.45,0.6693333333333333
2.287,4.751,0.867
2.19,2.19,0.64
2.057,2.057,0.6186666666666667
3.154,3.163,0.783
3.464,3.475,0.768
2.986,4.123,0.6346666666666667
1.681,7.377,0.768
0.897,10.378,0.792
2.325,6.509,0.6693333333333333
3.899,3.899,0.6693333333333333
0.589,11.78,0.656
2.541,5.622,0.6293333333333333
2.461,4.951,0.6506666666666666
2.549,4.81,0.858
3.404,4.842,0.885
0.839,8.673,0.759
3.804,3.826,0.672
3.389,3.389,0.804
3.619,3.693,0.849
4.967,5.303,0.624
3.665,4.418,0.858
2.172,3.218,0.867
1.441,6.196,0.656
3.155,3.238,0.771
3.641,4.044,0.831
3.466,3.466,0.608
1.756,1.811,0.592
3.177,3.607,0.664
2.456,2.456,0.6586666666666666
2.525,2.724,0.78
0.543,9.758,0.6186666666666667
0.887,8.371,0.774
3.289,3.767,0.6666666666666666
3.929,3.929,0.834
3.453,3.453,0.789
2.329,4.114,0.828
3.418,3.418,0.6613333333333333
3.722,4.69,0.846
1.562,5.921,0.6586666666666666
4.407,4.508,0.828
2.982,2.994,0.616
2.037,7.749,0.801
2.662,2.662,0.648
1.113,7.705,0.6426666666666667
0.293,11.247,0.672
3.4,3.598,0.6586666666666666
1.042,4.453,0.6293333333333333
2.334,2.334,0.592
1.376,9.192,0.762
4.072,5.394,0.798
3.707,3.707,0.6586666666666666
3.928,4.126,0.846
3.349,4.021,0.876
2.622,2.622,0.852
3.072,3.072,0.765
3.266,4.249,0.5946666666666667
2.25,6.543,0.78
3.229,3.366,0.855
3.105,3.105,0.616
0.757,8.922,0.786
3.258,3.258,0.672
3.295,3.295,0.807
1.357,5.98,0.5893333333333334
2.391,3.842,0.864
2.963,2.963,0.84
3.509,3.53,0.837
2.498,3.217,0.6
2.568,5.266,0.6533333333333333
3.255,3.263,0.6586666666666666
2.661,3.48,0.798
3.796,7.279,0.807
2.977,2.977,0.768
3.457,3.457,0.873
2.152,4.55,0.6613333333333333
2.771,5.532,0.798
2.698,2.698,0.584
2.614,5.601,0.789
2.645,4.177,0.664
4.091,4.441,0.792
1.923,5.312,0.816
3.596,3.596,0.786
3.222,5.161,0.858
3.642,3.642,0.777
2.552,2.665,0.608
3.374,3.518,0.819
2.115,8.677,0.798
2.892,3.015,0.765
1.545,8.398,0.6693333333333333
2.802,3.676,0.765
3.736,3.736,0.834
2.857,4.261,0.648
3.709,3.709,0.786
4.095,4.095,0.762
2.473,2.473,0.6373333333333333
3.141,3.25,0.6666666666666666
3.14,3.578,0.765
3.376,3.392,0.81
2.218,2.218,0.6266666666666667
1.823,4.027,0.786
2.596,2.626,0.795
3.338,4.476,0.795
3.402,3.422,0.831
2.428,2.503,0.6266666666666667
3.759,3.759,0.568
2.102,2.102,0.6053333333333333
3.194,3.534,0.819
2.481,2.481,0.6293333333333333
3.32,3.719,0.777
3.191,4.619,0.894
2.496,2.496,0.6133333333333333
2.998,4.992,0.6213333333333333
3.934,5.3,0.777
3.598,3.598,0.78
2.533,3.085,0.632
2.56,4.524,0.762
3.409,3.409,0.831
2.173,2.173,0.6693333333333333
3.548,3.548,0.6106666666666667
3.409,4.266,0.855
2.151,2.151,0.536
0.89,9.608,0.5733333333333334
2.032,2.517,0.6026666666666667
3.003,3.003,0.822
3.975,4.332,0.6346666666666667
2.291,2.291,0.762
2.689,4.502,0.6693333333333333
2.445,2.562,0.822
3.608,3.632,0.64
3.307,3.307,0.6106666666666667
4.282,4.396,0.855
0.384,10.841,0.552
2.606,5.695,0.882
3.368,3.368,0.576
3.03,3.03,0.84
3.057,3.057,0.6586666666666666
3.092,3.313,0.6533333333333333
1.387,7.972,0.648
2.726,2.737,0.6346666666666667
2.996,3.102,0.759
1.893,5.763,0.6666666666666666
2.941,2.941,0.6613333333333333
3.883,3.883,0.6586666666666666
4.163,4.279,0.6586666666666666
3.1,3.109,0.608
3.894,4.401,0.804
2.837,6.33,0.816
4.17,4.17,0.819
0.691,9.04,0.6453333333333333
4.08,4.08,0.774
3.476,4.77,0.6346666666666667
3.764,3.896,0.656
4.145,4.145,0.864
2.247,2.247,0.624
2.822,2.822,0.6026666666666667
2.65,2.65,0.6533333333333333
3.304,3.363,0.6186666666666667
0.525,9.979,0.78
4.012,4.264,0.6186666666666667
4.601,4.601,0.792
4.172,4.291,0.774
3.449,3.449,0.624
2.493,2.493,0.6186666666666667
2.27,2.27,0.592
2.299,2.299,0.6613333333333333
2.974,3.605,0.768
2.863,6.702,0.867
3.25,3.383,0.837
2.596,5.262,0.828
3.113,3.42,0.6453333333333333
4.587,4.595,0.789
2.911,2.911,0.783
3.704,4.012,0.819
2.703,2.703,0.664
2.216,3.339,0.816
3.941,4.16,0.81
2.054,3.027,0.759
2.506,2.506,0.6106666666666667
2.558,2.558,0.64
0.891,10.925,0.822
3.434,3.434,0.849
1.106,6.273,0.64
3.829,3.829,0.807
3.439,3.439,0.789
2.707,2.707,0.786
2.051,2.051,0.795
2.296,6.125,0.762
3.246,4.45,0.849
2.614,2.656,0.789
2.145,2.145,0.5866666666666667
2.463,2.463,0.831
3.107,3.107,0.798
1.965,5.583,0.897
3.653,3.911,0.777
2.664,2.664,0.664
3.33,3.392,0.807
2.208,5.308,0.846
3.278,3.278,0.624
3.641,5.087,0.798
2.836,3.431,0.792
3.29,4.489,0.762
4.02,4.02,0.813
2.971,2.971,0.795
2.564,5.044,0.789
3.445,3.771,0.813
3.769,3.879,0.867
2.227,2.227,0.825
3.097,3.097,0.6106666666666667
0.685,7.0,0.576
2.405,2.405,0.819
3.0,3.096,0.831
3.986,3.986,0.6266666666666667
2.689,4.527,0.807
1.652,3.506,0.81
1.08,7.347,0.87
3.177,3.177,0.825
3.393,3.393,0.831
3.586,3.657,0.822
3.312,3.312,0.882
2.882,2.882,0.6293333333333333
3.146,3.146,0.816
1.043,7.591,0.64
2.564,2.739,0.6293333333333333
0.892,7.577,0.6586666666666666
2.157,2.169,0.632
2.59,2.623,0.792
3.716,3.738,0.5973333333333334
4.157,4.157,0.774
3.032,3.134,0.768
1.567,7.498,0.828
2.928,2.928,0.656
2.207,2.207,0.672
2.525,5.137,0.864
3.051,3.116,0.6346666666666667
2.989,3.001,0.786
2.545,4.411,0.648
1.138,7.591,0.6693333333333333
3.576,4.225,0.828
2.7,3.554,0.5973333333333334
2.077,6.445,0.656
3.523,3.728,0.783
2.938,2.938,0.6453333333333333
2.987,2.987,0.768
3.574,3.592,0.786
0.504,10.769,0.592
3.698,4.062,0.774
1.596,3.089,0.6293333333333333
1.767,2.367,0.6666666666666666
3.191,5.237,0.789
0.627,11.738,0.648
1.236,6.711,0.813
1.389,9.187,0.765
3.527,3.527,0.831
1.437,5.867,0.6666666666666666
2.22,6.127,0.888
2.859,2.859,0.6426666666666667
2.737,3.651,0.656
2.629,2.629,0.6426666666666667
3.66,3.66,0.6346666666666667
3.012,3.118,0.789
2.756,2.756,0.801
3.793,3.793,0.672
1.595,7.953,0.6266666666666667
1.14,5.712,0.616
1.812,2.093,0.759
3.126,3.126,0.87
2.779,2.779,0.819
3.281,3.426,0.6266666666666667
2.534,2.534,0.762
3.623,3.623,0.608
2.353,2.353,0.6186666666666667
2.244,3.324,0.765
3.31,3.31,0.6613333333333333
3.405,3.716,0.632
2.805,2.805,0.656
1.933,2.001,0.5973333333333334
3.911,3.911,0.632
2.278,2.37,0.648
2.499,2.559,0.6346666666666667
3.295,3.511,0.6586666666666666
2.233,2.233,0.672
2.236,3.615,0.6213333333333333
2.68,5.219,0.768
0.838,7.507,0.861
0.974,6.87,0.6586666666666666
3.493,3.503,0.6533333333333333
3.837,3.837,0.855
3.968,4.038,0.759
2.669,3.658,0.568
1.801,9.061,0.822
1.311,5.029,0.6213333333333333
2.827,2.827,0.801
1.821,9.207,0.828
2.344,2.344,0.6
3.6,3.637,0.6666666666666666
2.755,5.867,0.798
2.999,2.999,0.792
2.811,2.811,0.6426666666666667
2.335,2.569,0.801
2.863,2.863,0.78
2.599,2.599,0.6453333333333333
3.91,3.91,0.672
2.614,3.354,0.616
2.45,3.127,0.6373333333333333
4.172,4.554,0.831
3.429,3.429,0.894
3.244,3.244,0.6506666666666666
3.659,3.714,0.768
2.119,5.219,0.849
2.699,2.699,0.608
2.289,4.201,0.6293333333333333
2.863,3.432,0.6693333333333333
3.658,3.658,0.792
4.246,4.246,0.78
1.614,6.679,0.656
4.0,4.106,0.915
2.391,2.519,0.6346666666666667
3.102,3.222,0.6106666666666667
3.352,4.647,0.909
3.641,3.641,0.759
2.456,5.345,0.78
2.968,3.06,0.861
3.323,4.181,0.852
2.173,5.303,0.789
3.163,3.356,0.777
3.136,3.136,0.861
3.184,3.184,0.6453333333333333
2.579,4.244,0.84
3.329,3.329,0.864
3.162,3.162,0.798
3.338,3.338,0.6533333333333333
2.376,2.376,0.6666666666666666
3.093,3.105,0.798
1.872,5.682,0.789
2.451,2.451,0.789
2.51,5.306,0.804
3.65,3.742,0.774
3.584,6.373,0.882
2.666,2.666,0.801
2.518,2.518,0.6106666666666667
2.886,2.886,0.664
3.935,3.935,0.672
3.395,3.395,0.783
3.192,3.192,0.78
1.855,4.715,0.801
3.49,3.689,0.81
3.269,3.447,0.864
3.412,3.412,0.807
2.857,6.252,0.6666666666666666
3.556,3.927,0.6453333333333333
3.463,3.463,0.6506666666666666
2.524,2.524,0.6213333333333333
2.794,2.794,0.804
4.029,4.272,0.906
2.98,2.98,0.6693333333333333
2.625,2.736,0.777
2.512,2.532,0.765
3.45,3.45,0.6693333333333333
1.424,8.88,0.6186666666666667
2.523,2.931,0.783
2.976,2.976,0.894
2.468,2.468,0.6186666666666667
2.302,2.302,0.6426666666666667
4.335,4.399,0.6506666666666666
3.913,4.021,0.864
3.08,3.08,0.828
4.308,4.308,0.6533333333333333
4.266,4.266,0.816
1.514,7.877,0.6693333333333333
3.885,3.907,0.656
2.241,2.308,0.6266666666666667
2.127,2.127,0.5946666666666667
2.776,2.776,0.762
2.852,2.852,0.792
2.684,2.684,0.648
3.354,3.354,0.6453333333333333
3.383,3.383,0.867
2.24,7.38,0.6533333333333333
2.702,2.702,0.592
0.993,7.255,0.795
1.902,2.785,0.6213333333333333
3.034,3.107,0.5893333333333334
3.048,5.507,0.831
3.087,3.098,0.831
4.676,5.136,0.804
3.443,3.443,0.5573333333333333
2.278,5.783,0.822
2.285,2.297,0.6213333333333333
2.444,2.61,0.5573333333333333
4.494,4.625,0.84
2.659,2.659,0.6693333333333333
3.56,3.56,0.6186666666666667
2.613,2.637,0.807
2.465,2.465,0.608
2.672,2.672,0.849
2.453,2.528,0.6506666666666666
2.516,6.189,0.786
2.184,3.614,0.664
3.026,3.507,0.5706666666666667
3.661,3.661,0.87
2.749,3.237,0.632
3.234,3.8,0.768
2.934,2.999,0.6213333333333333
2.046,3.588,0.648
2.346,3.131,0.648
1.815,1.931,0.624
2.137,5.392,0.807
2.802,3.04,0.798
2.51,2.937,0.78
2.787,2.787,0.6
2.269,2.269,0.795
2.375,2.375,0.6133333333333333
1.526,8.428,0.834
3.59,4.078,0.813
2.752,2.83,0.64
3.099,3.099,0.798
2.1,3.572,0.759
3.584,4.376,0.795
2.403,2.403,0.831
3.665,3.928,0.6213333333333333
2.818,2.841,0.768
3.2,5.724,0.819
4.322,4.322,0.897
2.78,2.78,0.81
0.706,8.32,0.6586666666666666
3.384,3.883,0.648
3.96,4.205,0.672
2.613,2.613,0.783
1.903,8.577,0.798
1.655,6.559,0.6613333333333333
3.53,3.53,0.768
3.451,3.451,0.891
3.652,4.924,0.846
3.235,3.944,0.64
1.873,2.05,0.6186666666666667
2.741,2.741,0.648
3.577,3.714,0.828
3.261,4.854,0.795
2.904,2.904,0.813
