true_utility,false_utility,complexity
1.913,5.306,0.759
2.327,3.177,0.807
3.622,4.886,0.87
2.873,3.784,0.6346666666666667
4.037,4.155,0.771
2.084,2.084,0.6133333333333333
2.523,5.834,0.873
1.105,11.082,0.6133333333333333
3.055,3.983,0.768
4.099,4.099,0.891
3.566,3.566,0.855
0.84,7.914,0.786
3.324,4.281,0.801
3.867,3.867,0.801
3.468,3.7,0.825
4.547,4.547,0.768
2.186,3.355,0.864
2.008,5.118,0.858
3.597,3.681,0.783
0.946,7.292,0.762
2.36,2.36,0.6026666666666667
3.478,3.478,0.795
2.059,6.418,0.6106666666666667
4.315,4.936,0.9
3.567,4.589,0.906
3.477,3.497,0.777
5.365,5.365,0.648
2.915,2.915,0.6586666666666666
2.742,2.742,0.6453333333333333
3.208,3.513,0.777
3.928,4.183,0.795
5.982,6.059,0.765
3.431,3.431,0.894
3.229,3.229,0.825
4.366,4.39,0.855
2.435,2.435,0.5733333333333334
2.349,2.487,0.656
2.719,3.304,0.819
1.388,5.343,0.6346666666666667
0.519,7.974,0.624
1.149,8.412,0.822
1.542,6.911,0.801
3.205,3.205,0.6213333333333333
3.972,4.365,0.87
3.977,4.476,0.795
3.243,3.243,0.5973333333333334
2.731,2.731,0.801
3.505,3.882,0.912
1.52,6.263,0.6133333333333333
4.004,4.305,0.792
2.475,6.498,0.828
1.88,3.213,0.78
2.614,2.614,0.5653333333333334
4.343,4.343,0.6293333333333333
2.714,2.764,0.804
2.684,2.684,0.56
1.853,5.21,0.798
2.073,2.073,0.6426666666666667
3.794,3.794,0.864
1.907,6.752,0.798
2.831,2.831,0.6213333333333333
1.166,7.666,0.608
2.437,2.46,0.6666666666666666
3.085,3.3,0.656
3.115,5.248,0.664
2.595,6.562,0.858
3.934,3.934,0.632
1.1,4.748,0.608
2.971,2.971,0.6453333333333333
4.015,4.047,0.6613333333333333
4.158,4.167,0.762
1.834,1.834,0.6
3.77,4.328,0.819
2.001,8.132,0.789
5.21,5.895,0.6373333333333333
3.797,3.797,0.6026666666666667
2.836,3.259,0.616
4.029,4.029,0.819
1.008,7.975,0.664
2.835,2.873,0.632
3.807,3.827,0.664
2.942,2.942,0.6133333333333333
2.513,6.842,0.87
0.436,11.81,0.6586666666666666
0.937,10.621,0.5946666666666667
2.9,3.972,0.846
3.534,6.46,0.822
4.282,4.282,0.771
2.91,3.391,0.672
4.46,4.527,0.6613333333333333
3.21,3.21,0.608
2.096,4.014,0.6373333333333333
2.784,2.784,0.5626666666666666
1.44,8.275,0.6693333333333333
2.649,3.173,0.774
2.849,2.849,0.825
2.613,2.613,0.656
4.086,4.49,0.759
2.543,2.543,0.6666666666666666
3.802,3.802,0.789
2.853,2.853,0.6586666666666666
2.871,2.871,0.825
3.503,3.503,0.81
4.397,4.574,0.828
2.992,2.992,0.6213333333333333
2.417,2.417,0.6186666666666667
3.11,3.11,0.6053333333333333
2.214,2.214,0.648
2.529,2.529,0.6666666666666666
2.725,4.102,0.6373333333333333
3.752,3.764,0.795
1.919,6.853,0.786
3.271,4.639,0.846
3.646,3.677,0.759
3.358,3.358,0.798
2.692,2.692,0.762
1.869,8.932,0.765
2.425,2.477,0.6426666666666667
3.678,4.503,0.852
4.885,4.885,0.795
3.478,3.541,0.6293333333333333
