,misspecified_reward_mean,misspecified_reward_stderr,true_utility_mean,true_utility_stderr,buffer_size,batch_size,kl_divergence_target,gamma,reward_cap,t_inv_sample,t_inv_deploy,kl_divergence_coefficient,variable_t_inv,q_cap,misspecified_reward_value
0,7.461333333333333,0.24999355547249186,7.282666666666667,0.257904590455032,1000000,1024,,0.99,,0.07692307692307693,0.007692307692307693,auto,False,,13
0,7.636,0.13968655387449905,7.513333333333333,0.15049067892877777,1000000,1024,,0.99,,0.07692307692307693,0.015384615384615385,auto,False,,13
0,7.444,0.3005966289453916,7.300999999999999,0.33017318687824027,1000000,1024,,0.99,,0.07692307692307693,0.038461538461538464,auto,False,,13
0,7.880333333333333,0.29270311086681494,7.811333333333334,0.27015201481964024,1000000,1024,,0.99,,0.07692307692307693,0.07692307692307693,auto,False,,13
0,8.706000000000001,0.32486356110424824,6.889333333333333,1.2567251533693082,1000000,1024,,0.99,,0.07692307692307693,0.11538461538461539,auto,False,,13
0,7.507000000000001,1.9086451564744384,4.501,0.5769220051272097,1000000,1024,,0.99,,0.07692307692307693,0.15384615384615385,auto,False,,13
0,10.325000000000001,0.36681375837519115,2.2550000000000003,0.4877236239237683,1000000,1024,,0.99,,0.07692307692307693,0.23076923076923078,auto,False,,13
0,10.896333333333333,1.2922979962497467,1.2686666666666666,0.9226673892097363,1000000,1024,,0.99,,0.07692307692307693,0.38461538461538464,auto,False,,13
